sleep_awake,sleep_bedtime_end,sleep_bedtime_start,sleep_breath_average,sleep_deep,sleep_duration,sleep_efficiency,sleep_hr_average,sleep_hr_lowest,sleep_light,sleep_midpoint_time,sleep_onset_latency,sleep_rem,sleep_restless,sleep_rmssd,sleep_score,sleep_score_deep,sleep_score_efficiency,sleep_score_latency,sleep_score_rem,sleep_score_total,summary_date,sleep_temperature_delta,sleep_temperature_deviation,sleep_temperature_trend_deviation,sleep_total,activity_average_met,activity_cal_active,activity_cal_total,activity_high,activity_inactive,activity_low,activity_medium,activity_score,activity_steps,readiness_score,readiness_score_activity_balance
7170,2021-05-16T10:42:41+03:00,2021-05-16T01:50:41+03:00,17.375,4590,31920,78,70.07,59,17250,17250,1020,2910,40,47,62,78,67,94,39,70,2021-05-16,0.15,0.15,0.12,24750,1.5625,815,3520,2,396,241,93,99.0,13068,64,68
5190,2021-05-17T09:59:33+03:00,2021-05-17T01:55:33+03:00,17.25,7530,29040,82,63.98,57,14100,13950,990,2220,36,58,64,98,76,94,29,67,2021-05-17,0.1,0.1,0.18,23850,1.53125,536,3428,2,549,425,23,94.0,7733,69,64
5700,2021-05-18T10:18:31+03:00,2021-05-18T02:25:31+03:00,17.125,6270,28380,80,66.89,59,13110,14190,750,3300,38,50,64,96,72,94,44,62,2021-05-18,0.19,0.19,0.22,22680,1.40625,441,3204,2,462,249,26,91.0,6557,67,66
3960,2021-05-19T09:55:29+03:00,2021-05-19T02:23:29+03:00,17.625,8250,27120,85,66.05,58,11670,13410,990,3240,37,45,65,99,83,94,43,64,2021-05-19,0.23,0.23,0.27,23160,1.375,336,3136,0,689,276,12,83.0,4860,70,70
5310,2021-05-20T09:18:31+03:00,2021-05-20T01:23:31+03:00,17.25,6270,28500,81,65.67,59,13830,15450,1260,3090,37,51,64,96,74,83,42,64,2021-05-20,-0.15,-0.15,0.15,23190,1.53125,605,3471,2,560,370,37,87.0,8849,73,75
5490,2021-05-21T09:35:22+03:00,2021-05-21T02:04:22+03:00,17.875,7350,27060,80,66.13,61,11280,13140,840,2940,38,44,62,98,72,97,39,58,2021-05-21,-0.15,-0.15,0.01,21570,1.5,619,3382,1,555,284,49,93.0,9571,64,73
6390,2021-05-22T09:50:38+03:00,2021-05-22T01:15:38+03:00,18.125,7440,30900,79,61.25,57,14130,15210,420,2940,37,42,64,98,69,78,39,69,2021-05-22,0.07,0.07,0.02,24510,1.6875,998,3776,2,357,387,79,96.0,15480,75,71
3030,2021-05-23T08:54:58+03:00,2021-05-23T02:33:58+03:00,18.125,6240,22860,87,66.8,60,11970,11130,420,1620,39,45,57,96,88,78,21,51,2021-05-23,-0.29,-0.29,-0.03,19830,1.40625,550,3223,0,440,265,31,89.0,8714,59,63
5910,2021-05-24T09:23:02+03:00,2021-05-24T01:41:02+03:00,17.375,6540,27720,79,63.99,58,13890,12570,660,1380,44,51,59,96,69,89,18,59,2021-05-24,-0.09,-0.09,-0.06,21810,1.5,576,3402,0,374,432,21,88.0,8876,65,63
4740,2021-05-25T10:04:52+03:00,2021-05-25T01:59:52+03:00,16.75,4710,29100,84,66.55,60,16140,14760,690,3510,37,41,65,80,81,91,48,69,2021-05-25,-0.2,-0.2,-0.08,24360,1.375,330,3136,0,652,299,8,76.0,5182,62,65
3030,2021-05-26T09:36:59+03:00,2021-05-26T02:20:59+03:00,16.875,7170,26160,88,66.99,61,12990,13140,420,2970,44,42,63,97,93,78,40,64,2021-05-26,-0.36,-0.36,-0.13,23130,1.46875,583,3321,2,594,258,50,93.0,8810,65,71
4020,2021-05-27T09:35:02+03:00,2021-05-27T01:51:02+03:00,17.125,6480,27840,86,63.7,55,13440,13590,330,3900,43,50,64,96,86,75,53,67,2021-05-27,-0.15,-0.15,-0.14,23820,1.375,348,3074,1,637,234,20,91.0,5045,69,69
8280,2021-05-28T09:46:00+03:00,2021-05-28T02:00:00+03:00,17.375,4920,27960,70,59.42,54,13200,12930,2190,1560,39,49,47,83,48,40,20,50,2021-05-28,-0.06,-0.06,-0.05,19680,1.46875,595,3321,1,542,272,42,91.0,8577,69,75
6120,2021-05-29T10:14:02+03:00,2021-05-29T02:25:02+03:00,17.5,5700,28140,78,65.12,56,14700,15210,540,1620,45,43,57,95,67,83,21,60,2021-05-29,-0.39,-0.39,-0.11,22020,1.28125,328,2916,0,323,114,38,87.0,5849,64,74
6630,2021-05-30T09:28:47+03:00,2021-05-30T00:47:47+03:00,18.5,5730,31260,79,76.2,58,16320,17520,1440,2580,35,37,63,95,69,75,34,70,2021-05-30,-0.01,-0.01,-0.08,24630,1.6875,1034,3818,0,546,300,118,87.0,17503,61,81
8790,2021-05-31T09:35:01+03:00,2021-05-31T00:53:01+03:00,17.0,6330,31320,72,67.51,59,11520,15450,1110,4680,33,46,66,96,53,89,63,62,2021-05-31,0.01,0.01,0.0,22530,1.46875,438,3282,0,574,385,10,86.0,6775,67,65
5190,2021-06-01T09:20:59+03:00,2021-06-01T01:10:59+03:00,17.375,7680,29400,82,65.0,57,12900,14190,510,3630,32,49,67,98,76,83,49,68,2021-06-01,0.14,0.14,0.14,24210,1.59375,736,3575,0,521,383,57,95.0,11055,69,68
2880,2021-06-02T08:45:33+03:00,2021-06-02T01:29:33+03:00,17.25,5850,26160,89,70.51,61,15240,12690,210,2190,39,36,65,95,93,70,29,64,2021-06-02,0.14,0.14,0.2,23280,1.46875,507,3306,1,505,399,17,92.0,7653,58,63
5400,2021-06-03T08:35:30+03:00,2021-06-03T00:47:30+03:00,17.5,5730,28080,81,65.49,59,12660,14580,720,4290,36,47,67,95,74,91,58,62,2021-06-03,0.13,0.13,0.22,22680,1.375,423,3120,0,411,191,42,93.0,7219,69,66
4650,2021-06-04T09:40:59+03:00,2021-06-04T01:13:59+03:00,17.0,4890,30420,85,65.3,57,17160,15180,900,3720,40,52,69,83,83,99,50,74,2021-06-04,-0.15,-0.15,0.11,25770,1.4375,469,3276,0,607,387,13,82.0,7524,74,71
6510,2021-06-05T09:37:01+03:00,2021-06-05T01:45:01+03:00,17.625,5880,28320,77,67.53,59,13020,14850,300,2910,42,40,58,95,65,72,39,59,2021-06-05,0.0,0.0,0.06,21810,1.4375,515,3239,0,431,287,29,86.0,7299,66,74
4740,2021-06-06T09:40:27+03:00,2021-06-06T01:56:27+03:00,17.25,5850,27840,83,62.88,58,14730,13710,720,2520,40,48,63,95,79,91,33,64,2021-06-06,-0.23,-0.23,-0.03,23100,1.75,1126,3940,3,446,401,92,84.0,16671,73,76
2640,2021-06-07T10:02:30+04:00,2021-06-07T04:30:30+04:00,16.625,7260,19920,87,67.62,60,9930,10020,480,90,31,41,51,97,88,81,2,41,2021-06-07,-0.39,-0.39,-0.16,17280,1.71875,1185,3940,0,274,410,102,77.0,19817,56,64
3840,2021-06-08T07:32:45+04:00,2021-06-08T00:22:45+04:00,17.375,5520,25800,85,76.4,64,12420,13410,180,4020,31,31,67,93,83,67,54,59,2021-06-08,0.01,0.01,-0.12,21960,1.59375,742,3596,1,511,459,39,69.0,12160,50,49
5250,2021-06-09T08:57:44+04:00,2021-06-09T00:52:44+04:00,17.25,6660,29100,82,73.81,63,14760,14880,750,2430,36,36,67,97,76,94,33,67,2021-06-09,-0.03,-0.03,-0.01,23850,1.59375,968,3662,0,327,326,86,73.0,16136,50,45
10980,2021-06-10T08:44:39+04:00,2021-06-09T20:12:39+04:00,17.625,5730,45120,76,73.14,61,22500,24750,1500,5910,37,49,84,95,62,72,81,100,2021-06-10,0.58,0.58,0.3,34140,1.96875,1588,4436,0,245,553,118,75.0,26245,64,37
4440,2021-06-11T07:19:50+04:00,2021-06-10T23:52:50+04:00,17.875,6690,26820,83,76.9,61,13110,13740,450,2580,35,27,68,97,79,81,34,61,2021-06-11,0.22,0.22,0.4,22380,1.6875,985,3820,1,438,410,80,73.0,16379,45,14
4710,2021-06-12T07:52:33+04:00,2021-06-12T00:07:33+04:00,16.5,4590,27900,83,79.06,67,14520,14400,150,4080,37,26,65,78,79,67,55,64,2021-06-12,0.22,0.22,0.32,23190,1.53125,735,3453,3,412,299,50,74.0,11727,44,11
7410,2021-06-13T08:32:59+04:00,2021-06-12T23:28:59+04:00,16.375,5340,32640,77,76.23,67,16110,17400,1110,3780,44,31,69,90,65,89,51,72,2021-06-13,0.08,0.08,0.26,25230,1.78125,1265,4045,9,343,393,110,74.0,18152,48,16
7140,2021-06-14T08:03:17+04:00,2021-06-13T23:44:17+04:00,17.25,4290,29940,76,72.96,65,16350,15900,630,2160,42,37,62,72,62,89,28,63,2021-06-14,-0.07,-0.07,0.15,22800,1.75,1115,3940,0,340,463,78,75.0,18684,48,11
5250,2021-06-15T08:43:30+04:00,2021-06-14T23:37:30+04:00,17.5,7560,32760,84,72.25,63,16350,17160,720,3600,38,37,75,98,81,91,48,81,2021-06-15,0.06,0.06,0.11,27510,1.75,1213,3981,0,508,311,124,72.0,20632,57,8
8010,2021-06-16T08:57:29+04:00,2021-06-16T00:20:29+04:00,16.875,6930,31020,74,67.36,59,15750,17190,420,330,43,55,58,97,58,78,5,64,2021-06-16,0.21,0.21,0.2,23010,1.71875,1220,3946,1,364,301,135,75.0,21013,58,3
9840,2021-06-17T08:56:24+04:00,2021-06-16T23:10:24+04:00,17.875,6510,35160,72,73.38,62,16560,19590,1740,2250,43,44,62,96,53,62,30,72,2021-06-17,0.2,0.2,0.28,25320,1.71875,1149,3918,0,490,349,105,73.0,20476,53,1
9990,2021-06-18T08:40:41+04:00,2021-06-17T23:47:41+04:00,16.75,4080,31980,69,65.22,58,16920,18120,330,990,39,55,54,68,46,75,13,60,2021-06-18,-0.27,-0.27,0.12,21990,1.53125,844,3514,0,421,233,94,74.0,14187,61,1
5040,2021-06-19T09:10:33+04:00,2021-06-19T00:08:33+04:00,17.25,5280,32520,85,65.96,59,19290,15780,600,2910,40,43,72,89,83,86,39,81,2021-06-19,-0.12,-0.12,0.0,27480,1.8125,1241,4050,0,340,396,134,75.0,21397,67,4
6240,2021-06-21T09:15:30+03:00,2021-06-21T01:02:30+03:00,16.625,6690,29580,79,61.65,56,15330,14850,420,1320,38,48,60,97,69,78,17,65,2021-06-21,0.06,0.06,0.25,23340,1.34375,342,3061,0,461,267,13,82.0,5366,65,18
6600,2021-06-22T09:11:29+03:00,2021-06-22T00:42:29+03:00,18.125,5280,30540,78,68.56,61,15630,15840,540,3030,39,34,64,89,67,83,41,67,2021-06-22,0.1,0.1,0.25,23940,1.28125,272,2910,1,490,149,14,95.0,4057,55,35
4650,2021-06-23T08:36:58+03:00,2021-06-23T00:14:58+03:00,17.625,4230,30120,85,65.69,60,16920,14880,360,4320,42,39,68,71,83,75,58,73,2021-06-23,-0.15,-0.15,0.11,25470,1.3125,239,2939,0,552,206,3,88.0,3760,64,50
5850,2021-06-24T10:31:40+03:00,2021-06-24T01:32:40+03:00,16.875,5460,32340,82,63.11,57,15690,15870,420,5340,43,36,69,92,76,78,73,77,2021-06-24,-0.32,-0.32,-0.05,26490,1.4375,485,3263,0,560,318,20,77.0,7549,75,63
6420,2021-06-25T10:12:00+03:00,2021-06-25T02:13:00+03:00,17.125,6480,28740,78,64.88,59,15000,13650,510,840,37,48,57,96,67,83,11,61,2021-06-25,0.11,0.11,0.0,22320,1.34375,295,3027,0,493,247,11,69.0,4528,65,70
5520,2021-06-26T10:51:28+03:00,2021-06-26T02:36:28+03:00,17.75,8340,29700,81,71.56,63,12930,15510,300,2910,38,35,62,99,74,72,39,68,2021-06-26,0.06,0.06,0.11,24180,1.25,192,2795,0,320,153,5,61.0,2985,61,80
5610,2021-06-27T10:50:26+03:00,2021-06-27T03:24:26+03:00,17.625,6270,26760,79,62.36,57,12450,13800,360,2430,38,50,55,96,69,75,33,56,2021-06-27,-0.18,-0.18,0.08,21150,1.375,487,3128,1,457,189,45,56.0,8278,74,89
5490,2021-06-28T09:56:10+03:00,2021-06-28T01:46:10+03:00,17.875,5520,29400,81,67.2,57,14940,15060,1140,3450,35,38,65,93,74,89,47,67,2021-06-28,0.16,0.16,0.11,23910,1.4375,468,3259,1,626,310,21,54.0,7502,73,91
8220,2021-06-29T10:16:03+03:00,2021-06-29T01:20:03+03:00,17.0,7140,32160,74,59.56,55,12960,15270,780,3840,29,47,66,97,58,94,52,67,2021-06-29,-0.13,-0.13,0.08,23940,1.53125,630,3452,2,533,407,36,57.0,9669,77,92
6060,2021-06-30T10:02:00+03:00,2021-06-30T02:41:00+03:00,17.0,5910,26460,77,59.67,56,13020,13980,630,1470,30,49,56,95,65,89,20,53,2021-06-30,-0.12,-0.12,0.03,20400,1.625,862,3671,1,491,386,80,72.0,14296,72,90
5880,2021-07-01T08:54:03+03:00,2021-07-01T01:25:03+03:00,17.5,5010,26940,78,62.62,56,13710,14250,1800,2340,36,38,56,85,69,59,31,56,2021-07-01,-0.07,-0.07,0.0,21060,1.8125,1288,4117,0,498,302,179,79.0,23379,66,82
4470,2021-07-02T09:43:32+03:00,2021-07-02T01:25:32+03:00,17.125,6120,29880,85,65.87,56,17040,14940,630,2250,36,47,67,96,83,89,30,73,2021-07-02,-0.16,-0.16,-0.01,25410,1.40625,409,3163,0,480,239,27,77.0,6650,68,66
4860,2021-07-03T09:12:33+03:00,2021-07-03T02:06:33+03:00,17.875,6390,25560,81,63.13,57,13080,12810,540,1230,28,55,58,96,74,83,16,54,2021-07-03,-0.16,-0.16,-0.04,20700,1.75,1210,3995,0,417,400,91,88.0,20461,72,70
7350,2021-07-04T09:03:57+03:00,2021-07-04T00:08:57+03:00,18.0,7410,32100,77,68.28,60,15120,16980,720,2220,40,53,66,98,65,91,29,70,2021-07-04,0.27,0.27,0.11,24750,1.875,1431,4228,1,299,401,147,94.0,24691,61,53
5400,2021-07-05T08:55:30+03:00,2021-07-05T00:16:30+03:00,17.5,9570,31140,83,63.84,58,14040,15150,450,2130,35,57,69,100,79,81,28,74,2021-07-05,0.07,0.07,0.2,25740,1.59375,745,3583,7,511,404,38,95.0,11107,71,35
4560,2021-07-06T08:32:48+03:00,2021-07-06T00:29:48+03:00,17.125,7260,28980,84,60.69,55,15210,14760,750,1950,37,62,68,97,81,94,26,69,2021-07-06,-0.07,-0.07,0.15,24420,1.65625,887,3753,4,385,553,42,95.0,13185,75,35
5400,2021-07-08T08:46:57+03:00,2021-07-08T01:00:57+03:00,17.375,4590,27960,81,66.17,57,16830,14610,840,1140,42,47,60,78,74,97,15,62,2021-07-08,0.07,0.07,0.12,22560,1.375,417,3125,0,452,230,26,92.0,6000,69,48
6510,2021-07-09T08:47:03+03:00,2021-07-09T01:02:03+03:00,17.375,6150,27900,77,60.05,55,13620,14070,510,1620,39,47,59,96,65,83,21,57,2021-07-09,0.21,0.21,0.29,21390,1.59375,709,3578,3,611,394,43,93.0,10723,73,56
3900,2021-07-10T08:26:33+03:00,2021-07-10T03:13:33+03:00,18.125,4440,18780,79,78.61,69,8850,9240,210,1590,32,28,46,74,69,70,21,32,2021-07-10,0.06,0.06,0.26,14880,1.59375,811,3582,5,547,353,45,95.0,12386,50,57
5100,2021-07-11T08:39:07+03:00,2021-07-11T00:52:07+03:00,18.125,7710,28020,82,73.61,66,12120,14220,630,3090,31,33,66,98,76,89,42,63,2021-07-11,-0.16,-0.16,0.11,22920,1.5625,735,3491,1,386,336,38,97.0,11142,50,57
4860,2021-07-12T08:52:14+03:00,2021-07-12T01:35:14+03:00,17.875,6030,26220,81,68.92,61,13800,13290,210,1530,45,44,56,96,74,70,20,57,2021-07-12,0.19,0.19,0.3,21360,1.65625,863,3720,1,538,385,73,91.0,14648,63,60
8640,2021-07-13T09:21:31+03:00,2021-07-13T00:31:31+03:00,17.75,7290,31800,73,71.12,62,14100,17250,480,1770,34,45,60,98,55,81,23,64,2021-07-13,0.29,0.29,0.34,23160,1.40625,465,3160,1,351,275,23,97.0,7374,61,58
4830,2021-07-14T08:49:29+03:00,2021-07-14T00:40:29+03:00,17.25,5640,29340,84,68.57,61,15420,14640,720,3450,32,40,70,95,81,91,47,69,2021-07-14,0.1,0.1,0.31,24510,1.53125,637,3468,1,603,337,49,93.0,10600,69,65
4710,2021-07-15T09:23:32+03:00,2021-07-15T00:37:32+03:00,18.125,6600,31560,85,71.18,63,17310,16140,870,2940,40,35,72,96,83,99,39,79,2021-07-15,-0.02,-0.02,0.21,26850,1.5,657,3405,0,488,251,70,97.0,11261,62,66
5670,2021-07-16T09:12:30+03:00,2021-07-16T00:04:30+03:00,17.875,7470,32880,83,72.33,59,16800,16740,240,2940,38,34,70,98,79,70,39,80,2021-07-16,0.19,0.19,0.21,27210,1.34375,353,3080,0,547,294,8,93.0,5608,67,68
8520,2021-07-17T10:12:55+03:00,2021-07-17T00:02:55+03:00,18.0,3960,36600,77,71.27,60,19140,19800,2730,4980,42,40,62,66,65,22,68,83,2021-07-17,0.16,0.16,0.26,28080,1.25,366,2885,0,221,127,33,93.0,6223,66,76
6180,2021-07-18T09:12:39+03:00,2021-07-18T00:55:39+03:00,18.0,4410,29820,79,67.95,59,17880,16050,390,1350,40,41,58,74,69,78,18,66,2021-07-18,-0.08,-0.08,0.2,23640,1.5,663,3399,0,568,262,59,90.0,11152,70,82
6390,2021-07-19T08:58:59+03:00,2021-07-19T01:09:59+03:00,18.375,6930,28140,77,67.07,60,12660,15210,690,2160,36,46,60,97,65,91,28,59,2021-07-19,0.13,0.13,0.19,21750,1.71875,1148,3927,0,417,409,115,93.0,19233,66,79
7410,2021-07-20T09:19:37+03:00,2021-07-20T00:41:37+03:00,17.875,6330,31080,76,66.68,60,12960,15060,1080,4380,31,35,67,96,62,91,59,66,2021-07-20,0.08,0.08,0.21,23670,1.4375,519,3263,0,475,314,27,87.0,8105,70,68
5520,2021-07-21T08:45:56+03:00,2021-07-21T00:11:56+03:00,17.125,9840,30840,82,62.59,55,13470,15060,390,2010,36,49,68,100,76,78,27,72,2021-07-21,-0.26,-0.26,0.09,25320,1.5625,688,3538,1,531,388,50,87.0,10978,75,70
4590,2021-07-22T08:38:57+03:00,2021-07-22T00:40:57+03:00,17.125,7500,28680,84,62.27,58,13800,14550,690,2790,43,41,67,98,81,91,38,68,2021-07-22,-0.15,-0.15,-0.01,24090,1.625,825,3641,0,532,391,66,91.0,14080,77,69
4770,2021-07-23T08:30:41+03:00,2021-07-23T00:45:41+03:00,17.125,8040,27900,83,59.84,55,12750,13740,660,2340,41,42,66,99,79,89,31,64,2021-07-23,-0.26,-0.26,-0.08,23130,1.625,898,3698,4,436,380,52,97.0,13559,75,65
5130,2021-07-24T08:32:15+03:00,2021-07-24T00:28:15+03:00,17.0,7260,29040,82,64.21,57,13200,15120,540,3450,40,40,67,97,76,83,47,67,2021-07-24,-0.28,-0.28,-0.12,23910,1.78125,1225,4065,0,377,518,79,78.0,19772,73,61
3930,2021-07-25T09:18:33+03:00,2021-07-25T00:15:33+03:00,16.5,9120,32580,88,60.36,53,15720,16890,330,3810,37,49,76,100,90,75,52,86,2021-07-25,-0.45,-0.45,-0.23,28650,1.59375,876,3443,1,314,312,91,77.0,15654,75,50
3390,2021-07-26T08:12:49+03:00,2021-07-25T23:25:49+03:00,17.125,6300,31620,89,64.65,57,19110,15750,360,2820,36,43,77,96,93,75,38,84,2021-07-26,-0.19,-0.19,-0.21,28230,1.4375,424,3232,0,612,332,15,78.0,6528,78,48
4530,2021-07-27T08:02:40+03:00,2021-07-27T00:14:40+03:00,16.5,7170,28080,84,58.07,55,14550,14400,990,1830,49,51,66,97,81,94,24,66,2021-07-27,-0.1,-0.1,-0.11,23550,1.5,601,3380,0,547,386,26,94.0,9243,79,56
3210,2021-07-28T07:59:24+03:00,2021-07-28T00:08:24+03:00,17.0,7830,28260,89,59.38,54,13560,14610,1050,3660,44,44,73,98,93,91,49,72,2021-07-28,0.0,0.0,0.0,25050,1.53125,653,3458,2,547,316,46,94.0,10595,81,58
4530,2021-07-29T08:30:31+03:00,2021-07-29T00:01:31+03:00,16.5,7440,30540,85,61.06,55,15450,15480,570,3120,43,44,71,98,83,86,42,75,2021-07-29,-0.15,-0.15,0.0,26010,1.375,348,3149,0,617,313,5,88.0,5274,80,61
4050,2021-07-30T08:10:40+03:00,2021-07-30T00:10:40+03:00,17.25,7170,28800,86,58.82,55,15150,13800,210,2430,38,51,69,97,86,70,33,70,2021-07-30,-0.41,-0.41,-0.14,24750,1.53125,619,3442,0,584,397,28,83.0,9554,83,70
5190,2021-07-31T08:09:59+03:00,2021-07-31T00:23:59+03:00,17.5,6270,27960,81,63.49,56,14430,14700,510,2070,39,44,64,96,76,83,28,63,2021-07-31,-0.03,-0.03,-0.13,22770,1.8125,1367,4130,0,293,328,164,89.0,24877,76,71
4500,2021-08-01T08:37:39+03:00,2021-07-31T23:20:39+03:00,17.25,6450,33420,87,64.82,55,18960,17040,300,3510,31,47,77,96,88,72,48,87,2021-08-01,-0.36,-0.36,-0.17,28920,1.53125,714,3488,0,506,398,38,83.0,10976,75,60
7170,2021-08-02T08:24:31+03:00,2021-08-02T00:00:31+03:00,16.75,5580,30240,76,59.81,53,15870,15690,570,1620,40,57,63,94,62,86,21,64,2021-08-02,-0.17,-0.17,-0.16,23070,1.46875,533,3323,0,555,343,27,79.0,8127,74,60
5910,2021-08-03T08:15:26+03:00,2021-08-03T00:05:26+03:00,17.125,8040,29400,80,57.84,52,12450,15210,1080,3000,37,54,68,99,72,91,40,65,2021-08-03,-0.38,-0.38,-0.22,23490,1.5,555,3373,0,556,405,16,82.0,8845,80,65
4920,2021-08-04T08:02:23+03:00,2021-08-04T00:03:23+03:00,17.125,6390,28740,83,59.55,51,16980,14970,540,450,40,53,64,96,79,83,6,67,2021-08-04,0.08,0.08,-0.06,23820,1.5625,694,3518,2,585,389,34,79.0,10555,71,68
4080,2021-08-05T08:33:15+03:00,2021-08-05T00:22:15+03:00,16.125,7980,29460,86,58.79,54,14610,14640,210,2790,41,47,69,98,86,70,38,73,2021-08-05,0.21,0.21,0.13,25380,1.375,433,3083,2,269,192,28,83.0,6648,80,68
5100,2021-08-06T08:44:04+03:00,2021-08-06T00:25:04+03:00,16.5,7050,29940,83,58.51,52,14640,14940,780,3150,39,51,70,97,79,94,43,71,2021-08-06,-0.11,-0.11,0.15,24840,1.59375,702,3607,0,502,466,15,83.0,11117,79,76
2490,2021-08-07T08:22:57+03:00,2021-08-07T03:04:57+03:00,16.875,6060,19080,87,66.26,59,10110,9660,510,420,38,45,51,96,88,83,5,38,2021-08-07,-0.02,-0.02,0.08,16590,2.09375,1857,4712,16,374,405,184,88.0,25516,59,76
4020,2021-08-08T08:20:48+03:00,2021-08-08T01:39:48+03:00,18.125,4020,24060,83,75.78,67,12000,12810,600,4020,27,22,61,67,79,86,54,52,2021-08-08,-0.22,-0.22,-0.02,20040,1.40625,555,3239,0,477,314,38,85.0,8846,48,56
6330,2021-08-09T07:17:03+03:00,2021-08-08T23:49:03+03:00,17.75,3960,26880,76,68.16,62,13800,13800,420,2790,36,40,61,66,65,78,38,54,2021-08-09,0.28,0.28,0.11,20550,1.65625,952,3751,1,410,321,99,90.0,16257,59,58
5100,2021-08-10T08:20:06+03:00,2021-08-10T00:08:06+03:00,16.875,6030,29520,83,57.55,52,15840,15150,870,2550,37,53,70,96,79,99,34,69,2021-08-10,0.16,0.16,0.22,24420,1.5625,714,3505,2,536,347,53,90.0,11461,73,57
5970,2021-08-11T08:39:59+03:00,2021-08-10T23:59:59+03:00,17.125,6810,31200,81,60.52,56,16290,16020,1080,2130,39,45,68,97,74,91,28,72,2021-08-11,0.03,0.03,0.23,25230,1.5625,797,3574,1,435,358,73,89.0,12867,73,58
5820,2021-08-12T08:53:04+03:00,2021-08-12T00:17:04+03:00,17.125,4950,30960,81,62.0,54,17790,16440,540,2400,39,50,65,84,74,83,32,72,2021-08-12,-0.01,-0.01,0.09,25140,1.5,576,3375,3,534,290,40,84.0,8671,73,59
6150,2021-08-13T08:49:30+03:00,2021-08-13T00:51:30+03:00,17.0,5040,28680,79,62.5,55,15810,15630,1050,1680,44,49,59,85,69,91,22,62,2021-08-13,0.01,0.01,0.11,22530,1.46875,514,3336,0,578,367,25,94.0,7785,72,65
3210,2021-08-14T09:21:33+03:00,2021-08-14T01:20:33+03:00,17.375,7740,28860,89,67.39,58,13800,14760,630,4110,41,43,70,98,93,89,56,74,2021-08-14,0.09,0.09,0.14,25650,1.59375,793,3609,1,447,473,33,96.0,12448,71,71
8100,2021-08-15T10:19:58+03:00,2021-08-15T01:11:58+03:00,17.75,6300,32880,75,72.92,57,14700,17970,360,3780,38,35,65,96,60,75,51,70,2021-08-15,-0.29,-0.29,0.02,24780,1.625,901,3679,12,414,383,42,97.0,13025,66,69
5670,2021-08-16T09:03:18+03:00,2021-08-16T00:49:18+03:00,18.0,6390,29640,81,65.83,58,15900,15060,600,1680,40,50,63,96,74,86,22,67,2021-08-16,0.19,0.19,0.07,23970,1.625,850,3667,1,535,303,92,94.0,13564,68,67
4920,2021-08-18T07:58:24+03:00,2021-08-18T00:23:24+03:00,17.0,8160,27300,82,61.63,56,11790,13920,1740,2430,29,50,65,99,76,62,33,61,2021-08-18,0.12,0.12,0.24,22380,1.5625,711,3529,3,586,296,62,89.0,10808,71,76
5970,2021-08-19T08:28:30+03:00,2021-08-19T00:26:30+03:00,16.75,7740,28920,79,63.51,57,13170,14970,330,2040,35,54,63,98,69,75,27,63,2021-08-19,0.15,0.15,0.24,22950,1.40625,352,3227,0,655,314,7,88.0,5562,74,76
4770,2021-08-20T07:43:23+03:00,2021-08-20T00:43:23+03:00,17.0,6810,25200,81,59.7,55,11910,13140,480,1710,33,49,61,97,74,81,23,53,2021-08-20,-0.03,-0.03,0.18,20430,1.75,1146,4018,23,669,297,91,93.0,16954,74,83
7590,2021-08-21T10:03:39+03:00,2021-08-21T01:29:39+03:00,17.75,3600,30840,75,78.56,62,16200,16650,540,3450,37,24,57,60,60,83,47,64,2021-08-21,-0.24,-0.24,0.02,23250,1.75,1132,3968,3,600,315,120,95.0,18230,47,75
7050,2021-08-22T10:48:49+03:00,2021-08-22T03:18:49+03:00,16.25,2640,27000,74,61.85,56,13650,13980,1410,3660,34,72,50,44,58,75,49,52,2021-08-22,0.2,0.2,0.08,19950,1.4375,664,3316,29,386,139,23,97.0,8506,66,68
7920,2021-08-23T09:16:07+03:00,2021-08-23T01:21:07+03:00,16.5,6210,28500,72,59.61,54,12690,14430,1080,1680,34,65,56,96,53,91,22,54,2021-08-23,-0.35,-0.35,0.0,20580,1.46875,425,3321,0,661,359,16,85.0,6563,69,72
5250,2021-08-24T09:50:49+03:00,2021-08-24T01:33:49+03:00,16.75,6060,29820,82,57.31,52,15630,14760,360,2880,37,62,64,96,76,75,38,70,2021-08-24,0.41,0.41,0.16,24570,1.3125,301,3019,2,394,173,17,93.0,4512,76,77
5070,2021-08-25T09:02:12+03:00,2021-08-25T01:46:12+03:00,16.75,7530,26160,81,58.96,53,12270,12780,510,1290,33,62,59,98,74,83,17,56,2021-08-25,-0.05,-0.05,0.17,21090,1.34375,297,3067,0,406,278,8,87.0,4405,77,83
6270,2021-08-26T09:30:58+03:00,2021-08-26T00:34:58+03:00,17.25,2820,32160,81,63.66,55,19050,16920,1140,4020,42,41,64,47,74,89,54,75,2021-08-26,0.25,0.25,0.27,25890,1.59375,818,3641,2,520,348,66,91.0,12807,71,90
9870,2021-08-27T09:26:01+03:00,2021-08-27T00:53:01+03:00,17.0,4050,30780,68,59.01,55,13560,14310,3210,3300,43,59,66,97,81,15,34,73,2021-08-27,-0.17,-0.17,0.02,20910,1.53125,647,3530,2,536,376,39,89.0,9933,67,86
